date,lake,chl_mean,chl_p90,FAI_mean,NDCI_mean,NDVI_mean,NDWI_mean,water_px,is_imputed_row,chl_mean_clip0,coverage,coverage_pct
2025-02-01,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-02,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-03,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-04,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-05,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-06,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-07,amatitlan,23.21401596069336,45.584991455078125,0.0014038120862096548,0.31039750576019287,-0.2814796566963196,0.5746538639068604,133219.0,False,23.23648452758789,133219.0,1.0
2025-02-08,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-09,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-10,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,0.0,False,13.552206039428711,,
2025-02-11,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-12,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-13,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-14,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-15,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-16,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-17,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-18,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-19,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-20,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-21,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-22,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-23,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-24,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-25,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,0.0,False,13.552206039428711,,
2025-02-26,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-02-27,amatitlan,31.240352630615234,60.351524353027344,0.020708993077278137,0.3519729971885681,0.07352034002542496,0.24528612196445465,109021.0,False,31.242935180664062,109021.0,0.8183592430509161
2025-02-28,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-03-01,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-03-02,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,0.0,False,13.552206039428711,,
2025-03-03,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-03-04,amatitlan,55.921714782714844,103.77391815185547,0.027828700840473175,0.43222764134407043,0.2142350971698761,0.15258117020130157,117594.0,False,55.9283332824707,117594.0,0.8827119254760958
2025-03-05,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
